timestamp,run,accuracy,motiontype,x,y,z
8100576308000,1,3,0,0.62629300,-0.39676407,0.31262627
8100682601000,1,3,0,0.45767680,-0.33926610,0.35342540
8100735457000,1,3,0,0.48630390,-0.50415680,0.53126850
8100755629000,1,3,0,0.59313196,-0.51330113,0.60251844
8100775588000,1,3,0,0.57130694,-0.46284320,0.40404550
8100795546000,1,3,0,0.55132794,-0.45169476,0.39114133
8100817031000,1,3,0,0.60798115,-0.38836650,0.49092236
8100845412000,1,3,0,0.51759700,-0.50189805,0.46877900
8100868575000,1,3,0,0.47465494,-0.53048490,0.43252793
8100895583000,1,3,0,0.52253500,-0.47065666,0.44639150
8100915541000,1,3,0,0.51615230,-0.46296766,0.56336534
8100935530000,1,3,0,0.52143390,-0.40476778,0.44230690
8100955580000,1,3,0,0.50014424,-0.45526674,0.43374196
8100975814000,1,3,0,0.52016515,-0.42000988,0.40432587
8101315016000,1,3,0,0.41363308,-0.46496752,0.45673790
8101335433000,1,3,0,0.34562138,-0.44611958,0.24539414
8101358657000,1,3,0,0.34359340,-0.45677975,0.27018872
8101386916000,1,3,0,0.48530868,-0.41965035,0.57511840
8101415572000,1,3,0,0.49372256,-0.43577984,0.38253823
8101445601000,1,3,0,0.44717810,-0.42699078,0.42185822
8101549727000,1,3,0,0.41014138,-0.48385790,0.52713907
8101784743000,1,3,0,0.44941637,-0.40500954,0.44045392
8101805373000,1,3,0,0.44985500,-0.32604006,0.31161156
8101825362000,1,3,0,0.42674556,-0.32550840,0.32179680
8101845503000,1,3,0,0.36973366,-0.47220780,0.30745068
8101865554000,1,3,0,0.29103047,-0.48758390,0.28900376
8101885543000,1,3,0,0.31608227,-0.48117855,0.39345685
8101905532000,1,3,0,0.23239917,-0.47504500,0.48102036
8101928328000,1,3,0,0.27506986,-0.37632778,0.40469780
8101955367000,1,3,0,0.34427420,-0.34090832,0.39872018
8101975508000,1,3,0,0.31699303,-0.30492000,0.31119670
8101995589000,1,3,0,0.31523994,-0.54624057,0.48298588
8102015517000,1,3,0,0.23306406,-0.47291782,0.38633195
8102036849000,1,3,0,0.26545033,-0.39122560,0.33635370
8102169905000,1,3,0,0.14773140,-0.46720390,0.72127090
8102197432000,1,3,0,0.21231595,-0.28204610,0.41227284
8102225600000,1,3,0,0.27257630,-0.26117924,0.40637723
8102245619000,1,3,0,0.00975242,-0.23611620,0.11893693
8102520613000,1,3,0,0.03746900,-0.48362760,0.57154120
8102545424000,1,3,0,0.47462970,-0.30178335,0.38863030
8102575698000,1,3,0,0.51389116,-0.22305563,0.31031266
8102599532000,1,3,0,0.68307300,-0.19620350,0.54405060
8102644393000,1,3,0,0.63349926,-0.24440506,0.63103044
8102693709000,1,3,0,0.73586550,-0.25481108,0.50321710
8103487105000,1,3,0,0.57945514,-0.20163038,0.02648392
8103989577000,1,3,0,0.44526798,-0.84964633,0.89884984
8104015547000,1,3,0,0.25214320,-0.65783380,0.83983840
8104045729000,1,3,0,-0.04241517,-0.53959155,0.81350360
8104081221000,1,3,0,-0.49551990,-0.76092600,1.08118860
8104114424000,1,3,0,-0.86995070,-0.94122887,1.04416880
8104135390000,1,3,0,-0.90382147,-0.84831333,1.12802830
8104157851000,1,3,0,-0.84719260,-0.81999280,1.21921100
8104185591000,1,3,0,-0.83199847,-0.82068205,1.17325250
8104205580000,1,3,0,-0.88720083,-0.99613190,1.23809850
8104225722000,1,3,0,-0.87103600,-1.02272250,1.26678690
8104325606000,1,3,0,-0.37557748,-1.07190800,0.56250703
8104345626000,1,3,0,-0.29935715,-1.07472800,0.50230825
8104365370000,1,3,0,-0.10051402,-1.07225400,0.37993374
8104475630000,1,3,0,0.68936740,-1.12434860,0.03639832
8104495589000,1,3,0,0.73411140,-1.07742360,-0.11722812
8104515608000,1,3,0,0.76486087,-1.03626200,0.02448407
8104545394000,1,3,0,0.76701105,-1.39134910,0.39705600
8104565291000,1,3,0,0.76789530,-1.32817480,0.40998212
8104585555000,1,3,0,0.55303730,-0.99787690,0.40702286
8104612685000,1,3,0,0.32678327,-0.60692570,0.96482503
8104638991000,1,3,0,0.41532117,-0.23341063,1.68407860
8104746871000,1,3,0,0.07238099,-0.82445455,0.75722350
8104872389000,1,3,0,0.88649930,-0.17753199,0.39711133
8104903182000,1,3,0,0.98483086,-0.25008705,0.36945286
8104984419000,1,3,0,0.87367700,0.06855032,-0.09541568
8105025588000,1,3,0,0.83894290,-0.15048197,0.36998500
8105046736000,1,3,0,0.71798260,-0.23290947,0.42786255
8105066786000,1,3,0,0.73548865,-0.01154116,0.14676514
8105086745000,1,3,0,0.75110080,0.06118938,0.13530007
8105106764000,1,3,0,0.57336736,-0.35552767,0.18344727
8105126784000,1,3,0,0.44791484,-0.53170130,0.11193982
8105196669000,1,3,0,0.53364790,-0.07133940,0.08818379
8105217787000,1,3,0,0.48536903,-0.15963772,0.21760216
8105236708000,1,3,0,0.43173945,-0.35612372,0.10837784
8105256575000,1,3,0,0.45444137,-0.41355590,0.11874142
8105277754000,1,3,0,0.48827922,-0.26277903,0.16029301
8105306563000,1,3,0,0.57779515,-0.24120882,0.05878296
8105325545000,1,3,0,0.49135095,-0.39577702,0.24598923
8105345442000,1,3,0,0.48630530,-0.46961668,0.18792287
8105366591000,1,3,0,0.49253795,-0.50705740,0.08546105
8105386214000,1,3,0,0.51277830,-0.53787110,-0.02105007
8105405409000,1,3,0,0.40974554,-0.61315610,-0.11831436
8105427291000,1,3,0,0.50705660,-0.46593407,0.00664082
8105455489000,1,3,0,0.74519490,-0.18914870,0.06131116
8105495558000,1,3,0,0.81608593,-0.01868132,0.27714577
8105526106000,1,3,0,0.82806194,-0.12353686,0.54874550
8105545607000,1,3,0,0.83851720,-0.00516108,0.38977948
8105566512000,1,3,0,0.86708367,-0.03297117,0.45072117
8105585616000,1,3,0,0.83242510,-0.04953125,0.36562863
8105605513000,1,3,0,0.67208860,-0.15979555,0.27327862
8105626448000,1,3,0,0.55592823,-0.27425364,0.48921624
8105647414000,1,3,0,0.45219812,-0.25433233,0.59736764
8105667769000,1,3,0,0.40619070,-0.17639282,0.32712498
8105695479000,1,3,0,0.34180737,-0.15628746,0.16057244
8105715468000,1,3,0,0.34397426,-0.13967541,0.17826024
8105735335000,1,3,0,0.37070870,-0.10544184,0.25196400
8105755416000,1,3,0,0.45821658,0.05778000,0.32760660
8105775405000,1,3,0,0.56860477,0.27902100,0.21207276
8105795424000,1,3,0,0.58006185,0.28475735,0.30435792
8105815444000,1,3,0,0.55490900,0.19802353,0.33898106
8105835494000,1,3,0,0.50690484,0.12337848,0.39128152
8105855757000,1,3,0,0.53973470,0.13339397,0.24149552
8105876570000,1,3,0,0.54478484,0.11274168,0.12193432
8105896926000,1,3,0,0.40421670,0.05331299,0.20600453
8105916915000,1,3,0,0.34083307,-0.10149887,0.08583108
8105936812000,1,3,0,0.28806782,-0.11097458,-0.02556095
8105966780000,1,3,0,0.32792965,-0.12880114,0.09870663
8105995619000,1,3,0,0.25028652,-0.06883457,0.08699933
8106015578000,1,3,0,0.25027080,-0.04256085,0.10495797
8106035536000,1,3,0,0.19472696,-0.08692864,0.11456147
8106055525000,1,3,0,0.22830519,-0.11884955,0.11739865
8106075545000,1,3,0,0.25355268,0.02396032,-0.06993064
8106095534000,1,3,0,0.33972950,0.06533310,0.03826943
8106116652000,1,3,0,0.45349310,0.05965587,0.14272920
8106135817000,1,3,0,0.41600278,-0.02497271,0.25107900
8106155471000,1,3,0,0.40506938,-0.04179409,0.31303920
8106175429000,1,3,0,0.34865978,-0.07804564,0.22457829
8106195418000,1,3,0,0.32958013,-0.08231190,0.05751553
8106215377000,1,3,0,0.32764053,-0.04692629,0.16333714
8106235396000,1,3,0,0.30979720,-0.04722288,0.04379502
8106255416000,1,3,0,0.26124110,-0.10439327,0.02140465
8106275435000,1,3,0,0.21734540,-0.09705046,0.10737553
8106295455000,1,3,0,0.16316550,-0.13007572,0.29810467
8106315749000,1,3,0,0.20348166,0.02568981,0.24738541
8106335402000,1,3,0,0.25464660,0.14898083,0.22499314
8106355391000,1,3,0,0.22765666,0.23649189,0.26661340
8106376052000,1,3,0,0.14466698,0.19488642,0.29790250
8106396620000,1,3,0,0.11772937,0.20016357,0.32300130
8106442397000,1,3,0,0.13342802,0.09125492,0.44737187
8106465590000,1,3,0,0.11840033,0.03605720,0.21280423
8106485549000,1,3,0,0.01038462,-0.02237108,0.04149857
8106505538000,1,3,0,0.03812420,-0.04341438,0.08672562
8106525527000,1,3,0,0.03079561,0.09461185,0.05661240
8106545577000,1,3,0,-0.04546783,-0.04853848,0.09944955
8106565627000,1,3,0,-0.10637071,-0.05585840,0.11454240
8106586257000,1,3,0,-0.22675899,0.00827477,0.09511223
8106619887000,1,3,0,-0.12400128,0.15331957,0.04531136
8106645888000,1,3,0,-0.16933921,0.18140623,-0.04257926
8106665419000,1,3,0,-0.20478658,0.19310066,0.20825043
8106685897000,1,3,0,-0.24565366,0.08583710,0.47128240
8106705458000,1,3,0,-0.19650778,-0.01578119,0.41194860
8106725447000,1,3,0,-0.19192220,0.02640316,0.33700982
8106745741000,1,3,0,-0.25717540,0.17395660,0.16215172
8106769362000,1,3,0,-0.24894305,-0.03545025,0.22684136
8106795424000,1,3,0,-0.22957952,-0.09704569,0.39656870
8106817305000,1,3,0,-0.25360367,-0.22731474,0.22835580
8106835402000,1,3,0,-0.27126244,-0.29836014,0.42020932
8106869765000,1,3,0,-0.18273273,-0.21065500,0.32558385
8106896926000,1,3,0,-0.07112879,-0.03875759,0.06387177
8106916884000,1,3,0,-0.21673042,-0.03587130,-0.10493526
8106936782000,1,3,0,-0.27937743,-0.26692180,0.02089921
8106956771000,1,3,0,-0.24874431,-0.21803740,0.13421384
8106976760000,1,3,0,-0.18469101,-0.14602116,0.18201771
8106996840000,1,3,0,-0.04342792,-0.05492380,0.18200341
8107017836000,1,3,0,-0.03448964,0.03244087,0.10124055
8107045485000,1,3,0,-0.06992233,0.00951216,-0.00035152
8107065932000,1,3,0,-0.18252653,0.05336067,0.07354012
8107085524000,1,3,0,-0.23024619,-0.00968864,0.17812577
8107105818000,1,3,0,-0.05729037,0.23866579,0.14018765
8107126601000,1,3,0,0.18327451,0.42371580,-0.04192123
8107155776000,1,3,0,-0.01860101,0.35180160,0.00069657
8107181044000,1,3,0,-0.21129042,0.12247631,0.06626263
8107206404000,1,3,0,-0.20754503,-0.00852182,-0.01426753
8107248397000,1,3,0,-0.33519468,-0.27732638,-0.11158142
8107277632000,1,3,0,-0.60837036,-0.55867530,-0.13318881
8107308180000,1,3,0,-0.61635554,-0.57979440,0.02338830
8107349074000,1,3,0,-0.32810196,-0.32731894,0.25797215
8107375563000,1,3,0,-0.15499596,-0.07103375,-0.02053222
8107412062000,1,3,0,0.05925724,0.11272261,0.36975136
8107447402000,1,3,0,0.40722516,0.26176187,1.08692200
8107480116000,1,3,0,0.36911730,0.23221561,0.89080370
8107506179000,1,3,0,0.56143800,0.48685762,0.45029774
8107535750000,1,3,0,0.57186610,0.46310398,0.82877100
8107565779000,1,3,0,0.26007563,0.05724260,0.80248296
8107599166000,1,3,0,0.16256577,-0.07489517,0.49657574
8107625685000,1,3,0,0.06822550,-0.19708183,0.22093335
8107655562000,1,3,0,-0.00524381,-0.28798940,0.63878190
8107693038000,1,3,0,-0.11457086,-0.61343910,0.20762768
8107718337000,1,3,0,-0.15291119,-0.43868235,-0.04740199
8107759291000,1,3,0,-0.06051892,-0.51387190,0.03105488
8107787734000,1,3,0,0.14422941,-0.39041975,-0.04509315
8107817305000,1,3,0,0.20066178,-0.33970144,-0.19078311
8107846694000,1,3,0,0.31242013,-0.08420160,-0.18488368
8107875441000,1,3,0,0.34719846,-0.23451832,0.14173451
8107908675000,1,3,0,0.38587830,-0.05298212,-0.11872730
8107945632000,1,3,0,0.26788940,0.14168426,0.37125054
8107975539000,1,3,0,0.36181948,0.28589794,0.08914223
8108004073000,1,3,0,0.43209180,0.56610800,-0.25477657
8108045119000,1,3,0,0.42654735,-0.08104113,0.42543070
8108081465000,1,3,0,0.40963940,-0.08535126,0.71256960
8108106551000,1,3,0,0.52552760,0.06034824,0.29997197
8108157637000,1,3,0,0.65533644,0.00496647,0.20876637
8108175826000,1,3,0,0.54099786,0.11491367,0.29645672
8108205855000,1,3,0,0.46524072,0.09223148,-0.30273494
8108235915000,1,3,0,0.50842370,0.12135574,0.05787507
8108255873000,1,3,0,0.39452400,0.11123678,0.10909882
8108305892000,1,3,0,0.39864188,0.19466612,-0.02923736
8108325606000,1,3,0,0.35088828,0.17609808,-0.08385238
8108345534000,1,3,0,0.29640982,0.18199846,-0.22901878
8108365615000,1,3,0,0.25708040,0.17157099,-0.15584907
8108416915000,1,3,0,0.26900986,0.24108335,-0.20399722
8108582717000,1,3,0,0.01780776,0.18662426,0.06139126
8108606215000,1,3,1,0.06616723,0.21005079,0.06759587
8108625685000,1,3,1,-0.02359181,0.10338947,0.08859482
8108650984000,1,3,1,-0.03542984,0.06927606,0.03985348
8108675643000,1,3,1,0.01325097,0.17874834,0.00676861
8108695662000,1,3,1,-0.03683174,0.29144546,-0.04175910
8108716109000,1,3,1,-0.12388378,0.20626137,-0.02612838
8108735701000,1,3,1,-0.06736805,0.12780783,0.24639740
8108755660000,1,3,1,-0.11761486,0.00694964,0.13905564
8108775679000,1,3,1,-0.01312455,0.13169834,0.17714730
8108795638000,1,3,1,-0.00770129,0.10841772,0.14263287
8108815688000,1,3,1,-0.01519457,0.10306570,0.03282586
8108842757000,1,3,1,0.03794695,0.25854322,0.10587922
8108875716000,1,3,1,-0.20629795,0.08881065,0.09671059
8108895644000,1,3,1,-0.14262750,0.08205387,0.15627518
8108915694000,1,3,1,-0.10326478,0.11269066,0.07095566
8108935744000,1,3,1,-0.15394473,0.12490722,0.07446805
8108955702000,1,3,1,-0.15245060,0.11463949,0.03957501
8108975691000,1,3,1,-0.14122560,0.10326836,0.01363030
8108997115000,1,3,1,-0.09460333,0.14348671,0.07016411
8109015700000,1,3,1,-0.07770078,0.15970013,0.10691872
8109035720000,1,3,1,-0.09479849,0.04845068,0.22835389
8109055678000,1,3,1,-0.05066238,0.09743902,0.09252968
8109075728000,1,3,1,0.02700496,0.10286734,0.19328251
8109095717000,1,3,1,-0.07833156,0.15410301,0.20476380
8109125685000,1,3,1,-0.08417904,0.12079927,0.00661793
8109146529000,1,3,1,0.03891474,0.11911795,0.16497555
8109171157000,1,3,1,0.06014673,0.10442659,0.06946698
8109210707000,1,3,1,-0.10969690,0.26368448,0.05962506
8109235640000,1,3,1,-0.03653707,0.09153959,0.10397759
8109255568000,1,3,1,-0.11442307,0.11705324,-0.05163536
8109275801000,1,3,1,-0.13101341,0.15298292,-0.13821754
8109295638000,1,3,1,-0.13552614,0.08406279,0.09198800
8109315657000,1,3,1,-0.22952749,0.02702305,0.24490681
8109335646000,1,3,1,-0.14547490,0.10433599,0.27382890
8109355696000,1,3,1,-0.11882015,0.16038916,0.20040932
8109375380000,1,3,1,-0.09914303,0.16574880,0.08652726
8109396102000,1,3,1,0.04365306,0.22673675,0.14039937
8109415633000,1,3,1,0.02911234,0.26115820,0.17339173
8109435652000,1,3,1,0.05583718,0.20953485,0.20994607
8109455641000,1,3,1,0.03565957,0.18606302,0.00145283
8109475661000,1,3,1,-0.00051448,0.19398472,-0.02086124
8109495650000,1,3,1,-0.09277372,0.18255493,0.12322655
8109515547000,1,3,1,-0.13612776,0.08672497,0.06052247
8109536086000,1,3,1,-0.20213991,0.08103201,0.01681748
8109555648000,1,3,1,-0.17366228,0.05642721,0.14352074
8109575667000,1,3,1,-0.15499940,0.07396528,0.14382020
8109595687000,1,3,1,-0.20838416,0.08440229,-0.01256618
8109615645000,1,3,1,-0.16769797,0.10053751,0.12726727
8109635665000,1,3,1,-0.20025614,0.04426214,0.13989010
8109656356000,1,3,1,-0.13907784,0.09075090,0.04125348
8109695449000,1,3,1,-0.04125333,0.17280266,0.09111443
8109725386000,1,3,1,-0.06460202,0.10655043,0.08478299
8109745680000,1,3,1,-0.00767019,0.18834516,0.12642518
8109765731000,1,3,1,-0.01449609,0.12190315,0.15656129
8109785658000,1,3,1,-0.02611947,0.13654300,0.12225857
8109805586000,1,3,1,-0.03082982,0.13598701,0.09081021
8109825972000,1,3,1,-0.07058811,0.12466118,0.05695286
8109865676000,1,3,1,0.05901702,0.19001123,0.20181409
8109885665000,1,3,1,-0.04337987,0.04906771,0.08149281
8109905684000,1,3,1,-0.18191460,-0.05702284,0.04088059
8109925643000,1,3,1,-0.17584437,-0.04966667,0.08775654
8109945662000,1,3,1,-0.02870321,0.10874292,0.04448739
8109969039000,1,3,1,-0.02956489,0.09555218,0.04570618
8110012862000,1,3,1,-0.03480267,0.16998407,0.11382714
8110035628000,1,3,1,-0.07332021,0.05479690,-0.03995284
8110055678000,1,3,1,0.00904018,0.07004520,0.12614194
8110075759000,1,3,1,0.09159678,0.29122803,0.34586182
8110095626000,1,3,1,0.12938985,0.14000103,0.37342778
8110121352000,1,3,1,0.06397229,0.15984175,0.26699200
8110159072000,1,3,1,0.04208377,0.27919600,-0.02106342
8110175582000,1,3,1,-0.01921362,0.23526785,-0.13680038
8110195632000,1,3,1,-0.12448356,0.06294701,-0.00281772
8110215651000,1,3,1,-0.04367787,0.00957892,0.17503300
8110235610000,1,3,1,-0.14771664,0.13235876,-0.04983291
8110255721000,1,3,1,-0.16046950,0.06234524,0.19759122
8110279616000,1,3,1,-0.15865919,0.03179571,0.23543873
8110315657000,1,3,1,-0.13698435,0.02078793,0.19712105
8110335646000,1,3,1,-0.13347864,0.02513859,0.07878819
8110355696000,1,3,1,-0.05396241,0.10672209,0.00800934
8110375716000,1,3,1,-0.00118339,0.07237360,0.03162041
8110395674000,1,3,1,-0.04682249,0.07475492,-0.02771434
8110420973000,1,3,1,0.04907605,0.12494919,0.07569447
8110445754000,1,3,1,-0.03813434,0.10092232,-0.00222167
8110465682000,1,3,1,0.01408435,0.10123226,0.11182156
8110485671000,1,3,1,0.04939152,0.12730715,0.08546391
8110505660000,1,3,1,-0.00185333,0.17878172,0.07760754
8110525679000,1,3,1,-0.00746189,0.09809658,0.11962452
8110545424000,1,3,1,-0.02707846,0.13409063,0.07815590
8110569716000,1,3,1,-0.07187372,0.09148857,0.05925980
8110605666000,1,3,1,-0.05283928,0.06738540,0.22736016
8110625563000,1,3,1,-0.09932406,0.01789782,0.13183346
8110645735000,1,3,1,-0.11654884,0.16366360,0.04877320
8110665663000,1,3,1,-0.07367648,0.25188085,-0.04144153
8110685683000,1,3,1,-0.08621724,0.19028780,-0.04424629
8110705397000,1,3,1,0.04843198,0.04061148,0.17168179
8110731032000,1,3,1,0.11484770,0.06394932,0.34094277
8110755690000,1,3,1,0.15467410,0.14796421,0.09976617
8110775679000,1,3,1,0.08016163,0.22485277,-0.00817165
8110795790000,1,3,1,0.06284320,0.08480760,0.11864415
8110815688000,1,3,1,0.13409999,0.13387081,0.05515233
8110835616000,1,3,1,0.09672165,0.12984964,0.09718266
8110865523000,1,3,1,0.23337805,-0.02101448,0.50460090
8110885726000,1,3,1,0.25151765,0.12384340,0.40332547
8110905654000,1,3,1,0.32383376,0.20262787,0.31725540
8110925643000,1,3,1,0.24432036,0.24106571,0.19160119
8110945723000,1,3,1,0.18155572,0.11659738,0.25341360
8110965682000,1,3,1,0.20254627,0.08899042,0.38768044
8110995467000,1,3,1,0.12240525,0.10684988,0.23178998
8111035750000,1,3,1,-0.07467106,0.11296532,0.17757550
8111055709000,1,3,1,-0.05966864,0.05131361,0.18558732
8111075637000,1,3,1,-0.08214133,0.09607384,0.17462388
8111095717000,1,3,1,-0.05764481,0.12512705,0.11352387
8111115645000,1,3,1,-0.06484327,0.16290686,0.08945981
8111145980000,1,3,1,-0.07561403,0.25345060,0.15878525
8111165694000,1,3,1,-0.02338730,0.24368879,0.25307313
8111185683000,1,3,1,0.04595001,0.21754429,0.20710412
8111205672000,1,3,1,0.18009380,0.21902630,0.09293309
8111225661000,1,3,1,0.18134093,0.20584938,0.01065865
8111245711000,1,3,1,0.17200316,0.23909208,-0.15277252
8111265517000,1,3,1,0.14128077,0.22146246,-0.29665527
8111286727000,1,3,1,0.09667766,0.17428991,-0.42095050
8111325698000,1,3,1,0.04180034,0.18901893,-0.33837280
8111345687000,1,3,1,0.04993256,0.14809677,-0.30855808
8111365676000,1,3,1,-0.00135332,0.10140344,-0.09636649
8111385634000,1,3,1,-0.15690912,0.09937450,0.07770386
8111405745000,1,3,1,-0.19544277,0.13397810,0.05655995
8111435408000,1,3,1,-0.29436560,0.14704868,0.13849774
8111455733000,1,3,1,-0.28280973,0.14624617,0.12644520
8111475722000,1,3,1,-0.22401232,0.15286943,0.18181172
8111495436000,1,3,1,-0.16644480,0.19341537,0.11843625
8111515639000,1,3,1,-0.09893982,0.25861380,-0.00261173
8111538252000,1,3,1,-0.10810089,0.27710363,-0.06961212
8111557540000,1,3,1,-0.05131977,0.25967142,-0.03915080
8111579421000,1,3,1,0.06166948,0.28858540,-0.01399288
8111605208000,1,3,1,0.18174532,0.24986812,0.01202241
8111628768000,1,3,1,0.07501009,0.35865042,0.03625146
8111649489000,1,3,1,0.04953064,0.28061602,0.09631673
8111670333000,1,3,1,-0.02385302,0.24487040,0.08319894
8111704268000,1,3,1,-0.10589212,0.16094420,0.06257001
8111729262000,1,3,1,-0.15189620,0.23668501,0.08908501
8111772261000,1,3,1,-0.09950829,0.29445288,0.11925736
8111802718000,1,3,1,-0.16041510,0.22906324,0.15700951
8111830336000,1,3,1,-0.21923333,0.25001642,0.01582757
8111876143000,1,3,1,-0.32679608,0.14198086,-0.00152740
8111926497000,1,3,1,-0.34802696,0.07398245,0.04756776
8111953566000,1,3,1,-0.38050094,0.03057072,-0.15575084
8111981093000,1,3,1,-0.17458802,0.23033020,0.07583848
8112062514000,1,3,1,-0.13128036,0.21989510,0.34645405
8112095290000,1,3,1,0.03332843,0.45024177,0.30126897
8112148299000,1,3,1,-0.04855984,0.36848566,0.00332108
8112201918000,1,3,1,-0.07446124,0.31182596,-0.04211769
8112262740000,1,3,1,-0.35179397,0.01784060,0.11859742
8112294081000,1,3,1,-0.35514310,-0.08380345,0.10259572
8112343978000,1,3,1,-0.20760580,0.10827848,0.02187672
8112416304000,1,3,1,0.01210716,0.22373363,-0.07040939
8112462508000,1,3,1,-0.05687942,0.14986679,0.11140576
8112508193000,1,3,1,-0.03943956,0.08814547,0.22732487
8112544722000,1,3,1,-0.08353537,0.08800384,0.24136773
8112584609000,1,3,1,0.02024506,0.15199158,0.11151925
8112637862000,1,3,1,0.00617170,0.28259107,0.11725178
8112675398000,1,3,1,0.06129326,0.14932844,0.38862553
8112697280000,1,3,1,0.04698391,0.06820795,0.40117780
8112717665000,1,3,1,0.03607856,0.03108427,0.17432252
8112743544000,1,3,1,0.12019911,0.13352653,-0.07301292
8112772475000,1,3,1,0.06420527,0.13428184,-0.12962684
8112796981000,1,3,1,0.01635967,0.03048870,0.03875676
8112816603000,1,3,1,0.07363486,0.07792017,0.15573350
8112842635000,1,3,1,0.02557963,0.02806351,0.18675748
8112865798000,1,3,1,-0.00531593,0.04762432,0.45919266
8112910658000,1,3,1,-0.00658266,0.06116936,0.10259667
8112947676000,1,3,1,-0.08651398,0.04741880,0.18443051
8112989638000,1,3,1,-0.05149439,0.10357496,-0.01190528
8113015181000,1,3,1,0.00828473,0.07984468,-0.07623348
8113035781000,1,3,1,-0.05606711,0.16068241,0.07977524
8113056288000,1,3,1,0.02689189,0.06819460,0.10923901
8113076277000,1,3,1,0.04489327,0.14382812,0.22823468
8113096327000,1,3,1,0.15102051,0.09842607,0.34181634
8113116316000,1,3,1,0.07638649,0.16581461,0.16310730
8113136305000,1,3,1,0.11147344,0.24503824,0.05486527
8113156294000,1,3,1,0.09992899,0.21411201,0.07293835
8113176314000,1,3,1,0.09359220,0.20222017,0.12052861
8113196303000,1,3,1,0.05256964,0.13518974,0.06498948
8113216323000,1,3,1,-0.03489763,-0.03207090,0.12116852
8113236312000,1,3,1,-0.10550037,-0.04266193,0.06625500
8113256301000,1,3,1,-0.14508075,0.08179018,-0.06514320
8113275862000,1,3,1,-0.07108808,0.18687174,0.03388062
8113295882000,1,3,1,-0.03803468,0.12738678,0.19505349
8113315871000,1,3,1,0.02593313,0.09638807,0.22640553
8113335890000,1,3,1,0.01730269,0.17020580,0.03023282
8113355879000,1,3,1,0.01801285,0.17904207,-0.00750312
8113375960000,1,3,1,-0.07495196,0.12621328,-0.11418781
8113396132000,1,3,1,-0.08035377,0.10093424,-0.08227786
8113415663000,1,3,1,-0.07576762,0.08392927,0.09957638
8113435835000,1,3,1,-0.09805569,0.09263679,0.18705884
8113456313000,1,3,1,-0.12345453,0.12195179,0.28705445
8113476271000,1,3,1,-0.14247769,0.09221765,0.19763508
8113497115000,1,3,1,-0.10528029,0.18450233,0.19164506
8113516860000,1,3,1,-0.08265169,0.13696024,0.25665227
8113537459000,1,3,1,-0.04652539,0.19284555,0.22888699
