timestamp,run,accuracy,motiontype,x,y,z
8140527353000,1,3,1,0.18174875,0.051263064,0.119399935
8140548441000,1,3,1,0.12868403,0.009270402,0.06015435
8140566721000,1,3,1,0.09500337,-0.025966434,0.028971583
8140587472000,1,3,1,0.04044071,-0.03806904,0.16274539
8140607339000,1,3,1,0.038819253,0.0229809,0.2855424
8140632333000,1,3,1,0.011389047,0.08549568,0.312982
8140655771000,1,3,1,-0.04128632,0.12211773,0.18054095
8140675790000,1,3,1,-0.056982994,0.1687381,0.17358533
8140696298000,1,3,1,-0.0483526,0.05790636,0.2598137
8140716257000,1,3,1,-0.09926596,0.10276911,0.31272164
8140736307000,1,3,1,-0.052606314,0.0127613265,0.29914752
8140756265000,1,3,1,-0.030758709,0.013421269,0.20909491
8140776285000,1,3,1,-0.02579984,0.05821058,0.12528792
8140796304000,1,3,1,-0.04860854,0.048119754,0.09106627
8140816324000,1,3,1,-0.052018553,0.03324148,0.13970318
8140836252000,1,3,1,0.017141491,0.028309556,0.23014489
8140856271000,1,3,1,0.039367914,0.01956484,0.19323769
8140876260000,1,3,1,0.032523602,0.06287643,-0.029667467
8140896280000,1,3,1,0.055449933,0.05169508,0.2207798
8140916299000,1,3,1,0.034569234,0.11771557,0.22262612
8140936288000,1,3,1,0.0864518,0.16695473,0.08552876
8140956247000,1,3,1,0.089312166,0.100483626,0.30327502
8140976266000,1,3,1,0.07653153,0.063646525,0.32621995
8140996378000,1,3,1,0.06802255,0.09856722,0.0633606
8141016092000,1,3,1,0.059018165,0.19468042,0.015706927
8141036386000,1,3,1,-0.030554265,0.08019659,0.09358969
8141056284000,1,3,1,-0.038951218,0.0037133412,0.15636006
8141076242000,1,3,1,0.0066924994,0.011748524,0.3110794
8141096292000,1,3,1,-0.023409367,0.043960303,0.31143847
8141116098000,1,3,1,0.031816185,0.13211653,0.13759556
8141136301000,1,3,1,0.112258226,0.17287657,0.14250794
8141156259000,1,3,1,0.081795156,0.20326063,0.2313303
8141175851000,1,3,1,0.011605591,0.051924437,0.15395871
8141195779000,1,3,1,0.022883236,0.045588225,0.2223095
8141216287000,1,3,1,0.046813995,0.085850924,0.2628936
8141236307000,1,3,1,0.12665582,0.12637064,0.2636036
8141256296000,1,3,1,0.13910455,0.16353628,0.1754488
8141276285000,1,3,1,0.14436632,0.15541622,0.08965817
8141296243000,1,3,1,0.12714016,0.09129259,0.20139065
8141316263000,1,3,1,0.10964602,0.06457111,0.3092703
8141336313000,1,3,1,0.041543573,-0.044697553,0.1331791
8141356241000,1,3,1,0.038499594,0.016391011,0.15751258
8141376260000,1,3,1,0.040604055,-0.073495656,0.15964213
8141396280000,1,3,1,-0.017177999,-0.033688813,0.23485652
8141416269000,1,3,1,0.027677417,-0.069025785,0.07905379
8141436288000,1,3,1,0.06283727,0.0084364135,0.12911263
8141456308000,1,3,1,0.10565826,0.07337448,0.2321333
8141476266000,1,3,1,0.04764241,0.050513,0.076244265
8141496255000,1,3,1,0.12796953,0.12766287,0.26900998
8141516275000,1,3,1,0.111213416,0.0524399,0.23141328
8141535745000,1,3,1,0.073057115,-0.0028236194,0.1684021
8141556314000,1,3,1,0.022918463,0.082679,0.26355496
8141576273000,1,3,1,0.042514086,0.118053645,0.33486024
8141596262000,1,3,1,0.01636377,0.013275834,0.16693106
8141616251000,1,3,1,0.029885292,0.07070801,0.22563305
8141636270000,1,3,1,0.045661002,0.100833625,0.12978116
8141656290000,1,3,1,0.046749532,0.047038287,0.16735068
8141676279000,1,3,1,-0.031861335,0.03995487,0.20273629
8141696268000,1,3,1,0.027975738,0.14200088,0.3670992
8141716257000,1,3,1,0.079625696,0.110042304,0.42806092
8141736307000,1,3,1,0.07612148,0.13008901,0.28599396
8141756265000,1,3,1,0.11827567,0.12202665,0.08641568
8141776285000,1,3,1,0.09837496,0.14304516,0.09525958
8141796274000,1,3,1,0.041508883,0.0026542859,0.15609065
8141816293000,1,3,1,0.014811218,-0.016308574,0.15870228
8141836252000,1,3,1,-0.0020461078,0.055433005,0.20512
8141856241000,1,3,1,-0.052938998,0.057842463,0.21771374
8141876260000,1,3,1,-0.086753696,-0.04109791,0.02349034
8141896280000,1,3,1,-0.056705356,-0.012540607,0.069268614
8141915842000,1,3,1,0.023908406,0.067708224,0.21443167
8141935831000,1,3,1,0.029345691,0.07952282,0.18281212
8141956003000,1,3,1,0.08126134,0.10438654,0.15374461
8141976297000,1,3,1,0.12035626,0.17605135,0.2391204
8141996316000,1,3,1,0.100649655,0.20989344,0.19638339
8142016367000,1,3,1,0.14639622,0.10723469,0.182722
8142036295000,1,3,1,0.053893715,0.043421477,0.23017445
8142056314000,1,3,1,0.014772624,0.029844495,0.3015155
8142076120000,1,3,1,0.03795448,0.021037789,0.21705237
8142096323000,1,3,1,0.036940694,0.032911986,0.13567582
8142116281000,1,3,1,0.08323395,0.024468632,0.1931037
8142136392000,1,3,1,0.028172284,0.1824834,0.12554875
8142156259000,1,3,1,0.005986393,0.080028266,0.3952774
8142176309000,1,3,1,-0.04451704,0.07069895,0.19275084
8142196298000,1,3,1,-0.050144136,0.03120968,0.30773965
8142216318000,1,3,1,-0.09533283,0.0629327,0.20629254
8142236307000,1,3,1,-0.08693525,0.053631037,0.15065184
8142256296000,1,3,1,-0.06545937,0.049488276,0.21294776
8142276285000,1,3,1,-0.012416273,-0.014580516,0.14571372
8142303476000,1,3,1,-0.0835723,0.011344643,6.3601136E-4
8142325357000,1,3,1,-0.07756853,0.17772457,-0.039517492
8142345773000,1,3,1,-0.033534825,0.01637766,0.054350287
8142366251000,1,3,1,0.0028984253,0.077693194,0.26366797
8142386301000,1,3,1,0.0041717594,0.104581565,0.41295043
8142406290000,1,3,1,-0.013285458,0.09547159,0.22446337
8142426248000,1,3,1,-0.008716613,0.12507269,-0.021007627
8142446268000,1,3,1,-0.006467789,0.063225,-0.023477644
8142466257000,1,3,1,-0.0063704844,0.08172867,0.017709166
8142486276000,1,3,1,-0.010414034,-0.0020005985,0.21695748
8142506265000,1,3,1,-0.06314239,-0.009988574,0.34661523
8142526315000,1,3,1,-0.032032758,0.10473701,0.09386626
8142545847000,1,3,1,-0.0054761465,0.206804,-0.042646974
8142568643000,1,3,1,0.0081961155,0.16698238,-0.040600866
8142585550000,1,3,1,-0.023589462,0.10360882,0.14979115
8142607431000,1,3,1,0.024825811,0.07766935,0.28879204
8142627328000,1,3,1,-0.022080153,0.10062477,0.2678484
8142647317000,1,3,1,-0.040064663,0.13262865,0.3467473
8142667276000,1,3,1,-0.050138175,0.014702531,0.18390742
8142687326000,1,3,1,-0.23883662,0.22130272,0.0855383
8142707346000,1,3,1,-0.16159338,0.12303564,0.2448434
8142727274000,1,3,1,-0.25493097,0.15828583,-0.60440695
8142747720000,1,3,1,-0.06491473,0.20701,0.1090273
8142767679000,1,3,1,-0.10128361,0.06711647,0.2659544
8142787302000,1,3,1,-0.034635276,0.08510277,0.29908934
8142807291000,1,3,1,-0.06735781,0.22766277,0.2739319
8142827432000,1,3,1,-0.08815715,0.18398783,-0.12107763
8142849222000,1,3,4,-0.07928097,0.20762512,-0.38255367
8142869089000,1,3,4,-0.0853979,0.24799559,-0.15987644
8142886758000,1,3,4,-0.0524365,0.09674713,0.004886061
8142907449000,1,3,4,-0.11044088,0.18757746,-0.014088243
8142927347000,1,3,4,-0.19682527,0.19913694,-0.0881854
8142947336000,1,3,4,-0.27132767,0.058202952,-0.18753299
8142967294000,1,3,4,-0.321536,0.08578417,-0.20540532
8142987314000,1,3,4,-0.2805281,0.0862219,-0.25488386
8143007333000,1,3,4,-0.24815914,0.10790321,-0.039150327
8143027322000,1,3,4,-0.08960429,-0.40431717,0.18256941
8143047311000,1,3,4,0.088400245,-0.6109021,0.2642931
8143067331000,1,3,4,0.24276006,-0.31713703,-7.542968E-5
8143087350000,1,3,4,0.52580655,-0.0105297845,-0.4087077
8143107309000,1,3,4,0.85390794,0.2536957,-0.18989572
8143127298000,1,3,4,1.1511302,0.49494097,0.5051383
8143147897000,1,3,4,1.179226,1.029218,0.6342076
8143167429000,1,3,4,1.1281226,1.3021233,0.3785433
8143187326000,1,3,4,0.7120052,1.7362735,0.10608187
8143207346000,1,3,4,0.3380814,1.2824328,0.3790764
8143227304000,1,3,4,-0.20641989,0.9166062,0.14413443
8143247293000,1,3,4,-0.32113543,0.3665335,-0.17999133
8143267313000,1,3,4,-0.2888234,0.11294863,-0.1424776
8143287302000,1,3,4,-0.118445694,-0.33495834,-0.0030814111
8143307321000,1,3,4,0.3031427,-0.4645112,-0.14885244
8143327249000,1,3,4,0.5912273,-0.24732283,-0.37690505
8143347299000,1,3,4,0.8408047,-0.31268385,-0.2731267
8143367319000,1,3,4,0.7736943,-0.085464746,-0.47089586
8143387338000,1,3,4,0.74330306,0.021925183,-0.5318643
8143407297000,1,3,4,0.6241816,0.3063161,-0.66111004
8143427286000,1,3,4,0.37666503,0.5643847,-0.55058014
8143446603000,1,3,4,0.1958342,0.6109865,-0.25709686
8143467447000,1,3,4,0.097365715,0.45837995,0.038965613
8143487314000,1,3,4,-0.01332438,0.48686954,0.14255276
8143507272000,1,3,4,-0.15038264,0.44764158,0.22019616
8143527261000,1,3,4,-0.084912255,0.33499834,0.295854
8143547281000,1,3,4,-0.024640143,0.46979734,0.13711062
8143567270000,1,3,4,0.13800359,0.4300377,0.022999674
8143587289000,1,3,4,0.20846704,0.4025447,-0.09283313
8143607278000,1,3,4,0.16040409,0.53441405,-0.3135191
8143627267000,1,3,4,0.30497095,0.5863683,-0.24442777
8143647287000,1,3,4,0.53630024,0.65546393,0.477281
8143667276000,1,3,4,0.6391677,0.76962256,1.0469187
8143687295000,1,3,4,0.6004559,0.94506145,1.0523046
8143707315000,1,3,4,0.60656744,0.87316155,1.3531479
8143727304000,1,3,4,0.6265219,0.67848563,1.5863389
8143747263000,1,3,4,0.5840821,-0.06306723,2.1498466
8143767282000,1,3,4,0.112767935,-0.36587074,1.340412
8143787271000,1,3,4,-0.08990422,-0.3156083,-0.22187814
8143807504000,1,3,4,-0.16225028,0.16895983,-0.33908948
8143827310000,1,3,4,-0.23517582,0.1617882,-0.10993156
8143847269000,1,3,4,-0.42393774,0.02068636,0.4478592
8143867258000,1,3,4,-0.4537459,-0.0861595,1.2736448
8143887277000,1,3,4,-0.52865696,-0.5947163,1.6970009
8143907297000,1,3,4,-0.8130373,-0.9387176,1.4427055
8143927255000,1,3,4,-1.0250084,-1.1772797,0.669413
8143947305000,1,3,4,-1.2432896,-1.2626503,0.27618256
8143967264000,1,3,4,-1.2591068,-1.2498214,0.05509892
8143987253000,1,3,4,-1.1356448,-1.6871624,0.31881753
8144007425000,1,3,4,-0.9119643,-1.7940261,1.3116716
8144027292000,1,3,4,-0.48765913,-1.8835173,1.7258486
8144047281000,1,3,4,-0.4335101,-1.9250734,1.4933132
8144067392000,1,3,4,-0.5387299,-1.6824884,1.2353777
8144088449000,1,3,4,-0.79464793,-1.2986465,0.32902566
8144107126000,1,3,4,-0.83577144,-0.88739705,-0.31888542
8144127298000,1,3,4,-0.55946875,-0.7166612,-0.6355463
8144147317000,1,3,4,-0.46628565,-0.4165962,-0.2761837
8144167368000,1,3,4,-0.32016087,-0.44170263,0.015949637
8144190744000,1,3,4,-0.3119853,-0.5580418,0.20457211
8144215799000,1,3,4,-0.25825295,-0.75705934,1.1806444
8144235757000,1,3,4,-0.16318086,-0.8423159,1.0383648
8144256296000,1,3,4,-0.31189415,-0.7842791,0.54538476
8144276254000,1,3,4,-0.2900953,-0.80779815,0.43835774
8144295847000,1,3,4,-0.2115323,-0.7417667,0.41460934
8144316293000,1,3,4,-0.11607236,-0.818557,0.38196316
8144336313000,1,3,4,-0.12394136,-0.25031975,0.83342683
8144356271000,1,3,4,0.027268603,-0.35538748,0.6745409
8144376260000,1,3,4,-0.18791457,-0.31544045,0.084496886
8144396249000,1,3,4,-0.26518705,-0.27166155,0.05285874
8144416299000,1,3,4,-0.30252668,-0.26581028,0.19767705
8144435831000,1,3,4,-0.42794183,-0.35317352,0.6011642
8144456216000,1,3,4,-0.20792876,-0.66647744,1.0489553
8144476266000,1,3,4,-0.22599325,-0.76570773,0.8108572
8144496133000,1,3,4,-0.24099283,-0.5027487,0.82745016
8144516306000,1,3,4,-0.1895438,-0.49001053,0.79910696
8144536325000,1,3,4,-0.15094787,-0.27251986,0.71506727
8144556314000,1,3,4,-0.08042349,-0.15866831,0.69539773
8144576303000,1,3,4,-0.05667992,-0.06761721,0.2227396
8144596353000,1,3,4,0.018134803,0.071875304,0.26732865
8144616312000,1,3,4,0.09028526,0.0032489018,0.27992
8144643167000,1,3,4,0.26232672,-0.33844402,0.53503454
8144666116000,1,3,4,0.14242125,-0.59376407,0.42276993
8144686319000,1,3,4,0.22308666,-1.0442674,0.0040525496
8144706338000,1,3,4,0.25850183,-0.843559,-0.079267114
8144725870000,1,3,4,0.33719024,-0.7912724,-0.043244928
8144746286000,1,3,4,0.37757462,-0.43004635,-0.07195243
8144766306000,1,3,4,0.28514162,-0.11610344,-0.21070203
8144786295000,1,3,4,0.34020123,-0.03155163,-1.2740493E-4
8144806314000,1,3,4,0.3321273,-0.14726332,-0.087885946
8144826212000,1,3,4,0.059736907,0.07164261,0.13808003
8144846323000,1,3,4,-0.016556352,0.030281754,0.18179408
8144866312000,1,3,4,-0.04061754,-0.006293563,0.29803506
8144887064000,1,3,4,-0.04944682,-0.1051133,0.5472969
8144905893000,1,3,4,-0.15772073,-0.3862913,0.42649832
8144926309000,1,3,4,-0.1402746,-0.44887426,0.5741075
8144945840000,1,3,4,-0.14000249,-0.26854685,0.12122336
8144966837000,1,3,4,-0.13642055,-0.12335709,-0.27992496
8144986795000,1,3,4,-0.1425651,0.1203396,-0.09801921
8145006631000,1,3,4,-0.08571085,0.13002989,0.11126366
8145026315000,1,3,4,0.03464754,0.36641857,0.55610836
8145046304000,1,3,4,-0.0035683806,0.2790105,0.5822314
8145066293000,1,3,4,0.18948776,0.20561907,0.13681021
8145086008000,1,3,1,0.22445905,0.26616928,0.1678957
8145106454000,1,3,1,0.33267093,0.314059,0.36509266
8145126352000,1,3,1,0.36458197,0.1569731,0.02226153
8145147165000,1,3,1,0.23763971,0.1576378,-0.2443591
8145165994000,1,3,1,0.067477494,-0.02652481,-0.18915567
8145186288000,1,3,1,-0.08581111,-0.1549237,-0.12407884
8145207559000,1,3,1,-0.16949433,-0.32248047,0.121364504
8145226419000,1,3,1,-0.18915626,-0.2772148,0.2050561
8145245920000,1,3,1,-0.07644224,-0.3333929,0.38385096
8145267618000,1,3,1,-0.10370478,0.023728581,0.3432769
8145285989000,1,3,1,-0.08258009,0.14762613,0.42207804
8145305887000,1,3,1,0.041643843,0.112703055,0.5519222
8145327219000,1,3,1,0.06473762,0.20733425,0.4310917
8145345956000,1,3,1,0.1377976,0.17760155,0.20637742
8145365915000,1,3,1,0.22855201,0.06283113,0.04719296
8145388376000,1,3,1,0.21241789,0.03880903,-0.21601972
8145405984000,1,3,1,0.14219284,-0.056625634,-0.5977346
8145425882000,1,3,1,-0.005185365,-0.06894472,-0.7211219
8145446481000,1,3,1,-0.04988484,-0.023034362,-0.52355206
8145466013000,1,3,1,0.115805484,-0.24116543,0.009986311
8145485910000,1,3,1,0.0032245968,0.014838906,0.24314061
8145507150000,1,3,1,-0.064136654,-0.091466695,0.31811085
8145525980000,1,3,1,-0.15742297,0.0045735557,0.25316373
8145545847000,1,3,1,-0.17769319,-0.13085774,0.36068287
8145567148000,1,3,1,-0.23934,-0.023513583,0.3691782
8145586008000,1,3,1,-0.4614319,0.20633289,0.26946297
8145605783000,1,3,1,-0.43037423,-0.068457395,0.30883923
8145628763000,1,3,1,-0.35222295,-0.023579864,0.4299244
8145654489000,1,3,1,-0.23919696,0.07385895,0.5827993
8145675424000,1,3,1,-0.09230682,0.03213522,0.5428995
8145695383000,1,3,1,-0.065030396,-0.09672287,0.4635643
8145715768000,1,3,1,0.143689,-0.2205818,0.64252603
8145735757000,1,3,1,0.1622765,0.23399183,0.3685669
8145756296000,1,3,1,0.30318537,0.47778484,0.5014986
8145776254000,1,3,1,0.3816714,0.07841322,0.68459547
8145795847000,1,3,1,0.49393225,0.0024268345,0.5467285
8145815744000,1,3,1,0.5375582,0.1505129,0.26570836
8145835336000,1,3,1,0.8495999,0.15088913,0.31713048
8145856363000,1,3,1,0.64179456,0.2721717,0.23944703
8145876291000,1,3,1,0.58091533,0.3337104,0.14976826
8145896677000,1,3,1,0.5538585,-0.14404324,0.027394682
8145915781000,1,3,1,0.85607404,-0.509207,0.13699952
8145936075000,1,3,1,0.41669273,-0.03935364,0.6462177
8145955881000,1,3,1,0.240921,0.12400982,0.3564619
8145976327000,1,3,1,-0.09433761,-0.5281074,-0.41794738
8145995859000,1,3,1,-0.34489,-0.62848616,-0.46483764
8146015848000,1,3,1,-0.620606,-0.4184015,-0.13412628
8146036264000,1,3,1,-0.5524858,-0.41247728,0.30661908
8146055856000,1,3,1,-0.2331123,-0.20094278,0.4634947
8146076303000,1,3,1,0.15561047,-0.14725426,0.78890646
8146095865000,1,3,1,0.13741155,-0.15085962,0.7494787
8146116403000,1,3,1,0.28810415,-0.37166765,0.7158531
8146135873000,1,3,1,0.42344704,-0.059189588,0.64740884
8146155832000,1,3,1,0.5392015,0.2560775,0.1892542
8146175851000,1,3,1,0.38851738,0.31572077,0.117563635
8146196298000,1,3,1,0.21344432,0.10058853,0.12715569
8146215829000,1,3,1,0.18523404,-0.14237478,0.17733803
8146236246000,1,3,1,0.076867476,-0.21481302,0.16179028
8146256265000,1,3,1,0.15652452,-0.3546522,0.65699804
8146275858000,1,3,1,0.10091121,-0.29975775,0.18778744
8146296304000,1,3,1,0.049733393,-0.37044504,0.18522683
8146316293000,1,3,1,0.0053611626,-0.40593174,0.051824003
8146336282000,1,3,1,-0.05566643,-0.24366406,-0.15943298
8146356271000,1,3,1,-0.21567088,-0.112573415,-0.44295606
8146376291000,1,3,1,-0.3314403,-0.118929654,-0.39675292
8146395883000,1,3,1,-0.4423658,-0.026866702,-0.2284809
8146415872000,1,3,1,-0.47543177,-0.0055954736,-0.14044628
8146436319000,1,3,1,-0.42364565,-0.092113286,0.20881787
8146456277000,1,3,1,-0.29803655,-0.19050673,0.44352284
8146476297000,1,3,1,-0.338284,-0.13614634,0.57049215
8146496286000,1,3,1,-0.1297626,-0.22386578,0.46297398
8146516306000,1,3,1,-0.009528503,-0.03983429,0.45745793
8146536295000,1,3,1,-0.008290932,-0.23822859,0.31625786
